time,rr
2,1
3,1
4,1
5,1
6,1
7,1
8,1
8.9921875,0.9921875
15.1171875,6.125
16,0.8828125
16.8984375,0.8984375
17.8046875,0.90625
18.71875,0.9140625
19.6328125,0.9140625
20.5546875,0.921875
21.4296875,0.875
22.3125,0.8828125
23.203125,0.890625
24.09375,0.890625
24.953125,0.859375
25.828125,0.875
26.7109375,0.8828125
27.5625,0.8515625
28.40625,0.84375
29.25,0.84375
30.1015625,0.8515625
30.5859375,0.484375
31.8515625,1.265625
32.703125,0.8515625
34.3984375,1.6953125
35.2421875,0.84375
36.09375,0.8515625
36.9453125,0.8515625
37.7734375,0.828125
38.625,0.8515625
39.46875,0.84375
40.3359375,0.8671875
41.2265625,0.890625
42.1171875,0.890625
43.0078125,0.890625
43.90625,0.8984375
44.796875,0.890625
46.546875,1.75
47.4140625,0.8671875
48.2890625,0.875
49.1640625,0.875
50.046875,0.8828125
50.6015625,0.5546875
51.8046875,1.203125
52.6328125,0.828125
53.4765625,0.84375
54.3203125,0.84375
55.171875,0.8515625
56.015625,0.84375
56.875,0.859375
57.734375,0.859375
58.609375,0.875
59.0078125,0.3984375
59.4921875,0.484375
60.3515625,0.859375
61.234375,0.8828125
62.109375,0.875
62.984375,0.875
64,1.015625
64.7421875,0.7421875
65.6015625,0.859375
66,0.3984375
66.4921875,0.4921875
67,0.5078125
67.359375,0.359375
68,0.640625
69.078125,1.078125
69.921875,0.84375
70.75,0.828125
71.5546875,0.8046875
72.3671875,0.8125
73.1640625,0.796875
73.96875,0.8046875
74.78125,0.8125
75.6328125,0.8515625
76.515625,0.8828125
77.4296875,0.9140625
78.375,0.9453125
79.3125,0.9375
80.265625,0.953125
81.2265625,0.9609375
82.1796875,0.953125
83.0859375,0.90625
83.5859375,0.5
84.890625,1.3046875
85.75,0.859375
86.6015625,0.8515625
87.4296875,0.828125
88.2421875,0.8125
88.7421875,0.5
89.875,1.1328125
90.671875,0.796875
91.4765625,0.8046875
92.296875,0.8203125
93.109375,0.8125
93.9453125,0.8359375
94.796875,0.8515625
95.6484375,0.8515625
96.53125,0.8828125
97.4296875,0.8984375
97.96875,0.5390625
99.2265625,1.2578125
100.109375,0.8828125
100.9921875,0.8828125
101.875,0.8828125
102.75,0.875
103.6171875,0.8671875
104.453125,0.8359375
105.2890625,0.8359375
106.109375,0.8203125
106.953125,0.84375
107.796875,0.84375
108.671875,0.875
109.546875,0.875
110.4296875,0.8828125
111.296875,0.8671875
112.171875,0.875
113.046875,0.875
113.9140625,0.8671875
114.8125,0.8984375
