time,rr
1.0078125,0.6875
2.0390625,1.03125
2.9609375,0.921875
3.53125,0.5703125
4.7890625,1.2578125
5.7265625,0.9375
6,0.2734375
6.3515625,0.3515625
7,0.6484375
8,1
9,1
10,1
11,1
12,1
13,1
14,1
14.6953125,0.6953125
15,0.3046875
15.734375,0.734375
16,0.265625
16.5078125,0.5078125
17,0.4921875
17.8125,0.8125
18.96875,1.15625
19.9375,0.96875
20.71875,0.78125
22,1.28125
23.171875,1.171875
24.140625,0.96875
24.96875,0.828125
26.2578125,1.2890625
27.4296875,1.171875
28.1171875,0.6875
29.4609375,1.34375
30.640625,1.1796875
31.8046875,1.1640625
32.7890625,0.984375
33.6953125,0.90625
35.0234375,1.328125
36.234375,1.2109375
37.1640625,0.9296875
38.0625,0.8984375
39.4453125,1.3828125
40.6484375,1.203125
41.875,1.2265625
42.5703125,0.6953125
43.984375,1.4140625
45.171875,1.1875
46.3671875,1.1953125
47.3125,0.9453125
48.21875,0.90625
49.546875,1.328125
50.765625,1.21875
51.71875,0.953125
52.5390625,0.8203125
53.8984375,1.359375
55.109375,1.2109375
56.3125,1.203125
57.3046875,0.9921875
58.09375,0.7890625
59.09375,1
60.328125,1.234375
61.625,1.296875
62.578125,0.953125
63.3828125,0.8046875
64.71875,1.3359375
65.9375,1.21875
66.9921875,1.0546875
67.7734375,0.78125
69.1171875,1.34375
70.3125,1.1953125
71.5,1.1875
72.5390625,1.0390625
73.3359375,0.796875
74.625,1.2890625
75.828125,1.203125
76.765625,0.9375
77.5859375,0.8203125
78.8203125,1.234375
79.984375,1.1640625
80.9375,0.953125
81.78125,0.84375
83.0703125,1.2890625
84.1953125,1.125
84.859375,0.6640625
85.984375,1.125
86.9921875,1.0078125
87.3203125,0.328125
87.984375,0.6640625
88.984375,1
89.3203125,0.3359375
90.46875,1.1484375
91.6015625,1.1328125
92.640625,1.0390625
93.4921875,0.8515625
94.796875,1.3046875
95.96875,1.171875
96.9609375,0.9921875
97.84375,0.8828125
98.4609375,0.6171875
99.71875,1.2578125
101.1171875,1.3984375
102.40625,1.2890625
103.578125,1.171875
104.109375,0.53125
104.546875,0.4375
105.4609375,0.9140625
106.9140625,1.453125
108.171875,1.2578125
109.3984375,1.2265625
110.359375,0.9609375
111.1484375,0.7890625
112.453125,1.3046875
113.625,1.171875
114.765625,1.140625
115.796875,1.03125
116.6015625,0.8046875
117.84375,1.2421875
118.96875,1.125
119.921875,0.953125
120.765625,0.84375
122.0234375,1.2578125
123.1328125,1.109375
124.078125,0.9453125
124.9375,0.859375
126.2421875,1.3046875
127.3828125,1.140625
128.3828125,1
129.203125,0.8203125
130.46875,1.265625
131.6484375,1.1796875
132.609375,0.9609375
133.421875,0.8125
134.703125,1.28125
135.8671875,1.1640625
136.8203125,0.953125
137.6640625,0.84375
138.9296875,1.265625
140.09375,1.1640625
140.7578125,0.6640625
