time,rr
2.0078125,1
3.0078125,1
4.0078125,1
7,2.9921875
8,1
9.03125,1.03125
9.9921875,0.9609375
10.9765625,0.984375
11.984375,1.0078125
12.984375,1
14,1.015625
15.0078125,1.0078125
16.0078125,1
17.015625,1.0078125
18.0078125,0.9921875
19.0078125,1
20.0234375,1.015625
20.734375,0.7109375
21.4375,0.703125
22.1171875,0.6796875
22.78125,0.6640625
23.4296875,0.6484375
24.1328125,0.703125
24.8125,0.6796875
25.515625,0.703125
26.21875,0.703125
26.9296875,0.7109375
27.6484375,0.71875
30.4921875,2.84375
31.1875,0.6953125
31.8515625,0.6640625
32.5078125,0.65625
33.15625,0.6484375
33.8125,0.65625
34.46875,0.65625
34.984375,0.515625
35.7734375,0.7890625
36.421875,0.6484375
37.0546875,0.6328125
37.703125,0.6484375
38.3828125,0.6796875
39.0859375,0.703125
40.0078125,0.921875
40.484375,0.4765625
41.1640625,0.6796875
42.0078125,0.84375
42.5234375,0.515625
43.203125,0.6796875
44.0078125,0.8046875
44.546875,0.5390625
45.21875,0.671875
46.0078125,0.7890625
46.5390625,0.53125
47.21875,0.6796875
47.8984375,0.6796875
48.6171875,0.71875
49.3515625,0.734375
50.109375,0.7578125
50.828125,0.71875
51.5859375,0.7578125
52.3203125,0.734375
53.0546875,0.734375
53.765625,0.7109375
54.46875,0.703125
55.1796875,0.7109375
55.90625,0.7265625
56.65625,0.75
57.390625,0.734375
58.109375,0.71875
58.828125,0.71875
59.5390625,0.7109375
60.25,0.7109375
60.96875,0.71875
61.671875,0.703125
62.3671875,0.6953125
63.0625,0.6953125
63.75,0.6875
64.4453125,0.6953125
65.1328125,0.6875
65.8359375,0.703125
66.5390625,0.703125
67.2578125,0.71875
67.7109375,0.453125
68.4453125,0.734375
69.1015625,0.65625
69.75,0.6484375
70.390625,0.640625
71.0703125,0.6796875
71.515625,0.4453125
72.21875,0.703125
73.0078125,0.7890625
73.5,0.4921875
74.1484375,0.6484375
74.8203125,0.671875
75.5,0.6796875
76.203125,0.703125
76.9453125,0.7421875
77.6875,0.7421875
78.421875,0.734375
79.15625,0.734375
79.8828125,0.7265625
80.609375,0.7265625
81.296875,0.6875
81.984375,0.6875
82.6640625,0.6796875
83.34375,0.6796875
84,0.65625
84.640625,0.640625
85.2890625,0.6484375
85.9296875,0.640625
86.5859375,0.65625
87.2265625,0.640625
87.8515625,0.625
88.46875,0.6171875
89.1015625,0.6328125
89.53125,0.4296875
90.2578125,0.7265625
90.921875,0.6640625
91.59375,0.671875
92.3046875,0.7109375
93.0078125,0.703125
93.7265625,0.71875
94.4453125,0.71875
95.1484375,0.703125
95.828125,0.6796875
96.4921875,0.6640625
97.125,0.6328125
97.75,0.625
98.3671875,0.6171875
99,0.6328125
99.609375,0.609375
100.21875,0.609375
100.8359375,0.6171875
101.5078125,0.671875
102.2109375,0.703125
102.90625,0.6953125
103.640625,0.734375
104.359375,0.71875
105.0625,0.703125
105.765625,0.703125
106.46875,0.703125
107.1484375,0.6796875
107.5859375,0.4375
108.3046875,0.71875
108.953125,0.6484375
109.609375,0.65625
110.265625,0.65625
110.921875,0.65625
111.6171875,0.6953125
112.3359375,0.71875
113.1015625,0.765625
113.8515625,0.75
114.5859375,0.734375
115.3125,0.7265625
116.03125,0.71875
116.75,0.71875
117.4375,0.6875
118.125,0.6875
118.8203125,0.6953125
119.5,0.6796875
119.9453125,0.4453125
120.6796875,0.734375
121.34375,0.6640625
122.015625,0.671875
122.6875,0.671875
123.3671875,0.6796875
124.046875,0.6796875
124.7578125,0.7109375
125.4765625,0.71875
126.203125,0.7265625
126.921875,0.71875
127.6484375,0.7265625
128.3359375,0.6875
129.0234375,0.6875
129.6875,0.6640625
130.328125,0.640625
130.9609375,0.6328125
131.578125,0.6171875
132.203125,0.625
132.8203125,0.6171875
133.4453125,0.625
134.078125,0.6328125
134.71875,0.640625
135.359375,0.640625
136,0.640625
136.6484375,0.6484375
137.296875,0.6484375
137.9296875,0.6328125
138.5703125,0.640625
139.2109375,0.640625
139.84375,0.6328125
140.46875,0.625
141.1015625,0.6328125
141.7265625,0.625
142.359375,0.6328125
142.9765625,0.6171875
143.609375,0.6328125
144.2421875,0.6328125
144.90625,0.6640625
145.53125,0.625
146.171875,0.640625
146.8125,0.640625
147.4765625,0.6640625
148.1171875,0.640625
148.765625,0.6484375
149.3984375,0.6328125
150.0546875,0.65625
150.6953125,0.640625
151.3359375,0.640625
151.9765625,0.640625
152.625,0.6484375
153.2421875,0.6171875
153.859375,0.6171875
154.453125,0.59375
155.046875,0.59375
155.6484375,0.6015625
156.25,0.6015625
156.859375,0.609375
157.484375,0.625
158.1171875,0.6328125
158.75,0.6328125
159.3828125,0.6328125
160.0234375,0.640625
160.6640625,0.640625
161.28125,0.6171875
161.8984375,0.6171875
162.53125,0.6328125
163.171875,0.640625
163.8203125,0.6484375
164.4609375,0.640625
165.109375,0.6484375
165.7734375,0.6640625
166.4296875,0.65625
167.0703125,0.640625
167.71875,0.6484375
168.359375,0.640625
169,0.640625
169.640625,0.640625
170.2890625,0.6484375
170.9375,0.6484375
171.578125,0.640625
172.2265625,0.6484375
172.875,0.6484375
173.5078125,0.6328125
174.359375,0.8515625
174.96875,0.609375
175.578125,0.609375
176.1953125,0.6171875
176.8125,0.6171875
177.4296875,0.6171875
178.0625,0.6328125
178.7109375,0.6484375
179.34375,0.6328125
179.9921875,0.6484375
180.6640625,0.671875
181.328125,0.6640625
181.96875,0.640625
182.6015625,0.6328125
183.234375,0.6328125
183.875,0.640625
184.5078125,0.6328125
185.1328125,0.625
185.7421875,0.609375
186.34375,0.6015625
186.9375,0.59375
187.5625,0.625
188.1796875,0.6171875
188.8046875,0.625
189.453125,0.6484375
190.125,0.671875
190.7890625,0.6640625
191.4453125,0.65625
192.140625,0.6953125
192.796875,0.65625
193.4609375,0.6640625
194.1171875,0.65625
194.765625,0.6484375
195.4140625,0.6484375
196.046875,0.6328125
196.6875,0.640625
197.3515625,0.6640625
198.0390625,0.6875
198.7265625,0.6875
199.4140625,0.6875
200.1171875,0.703125
200.8203125,0.703125
201.4921875,0.671875
202.15625,0.6640625
202.8125,0.65625
203.5078125,0.6953125
204.234375,0.7265625
204.9609375,0.7265625
205.7109375,0.75
206.46875,0.7578125
207.21875,0.75
207.9765625,0.7578125
208.7109375,0.734375
209.4375,0.7265625
210.1328125,0.6953125
210.8203125,0.6875
211.5078125,0.6875
211.9296875,0.421875
212.7578125,0.828125
213.4375,0.6796875
214.109375,0.671875
214.8046875,0.6953125
215.515625,0.7109375
216.234375,0.71875
216.9609375,0.7265625
217.7421875,0.78125
218.0859375,0.34375
218.8125,0.7265625
219.5625,0.75
220.3203125,0.7578125
221.046875,0.7265625
221.75,0.703125
222.4453125,0.6953125
223.15625,0.7109375
223.8984375,0.7421875
224.6328125,0.734375
225.3203125,0.6875
226.0078125,0.6875
226.703125,0.6953125
227.3984375,0.6953125
228.1171875,0.71875
228.8515625,0.734375
229.578125,0.7265625
230.3046875,0.7265625
231.03125,0.7265625
231.734375,0.703125
232.453125,0.71875
233.125,0.671875
233.8125,0.6875
234.5078125,0.6953125
235.2265625,0.71875
235.9453125,0.71875
236.671875,0.7265625
237.375,0.703125
238.0859375,0.7109375
238.8046875,0.71875
239.53125,0.7265625
240.25,0.71875
240.96875,0.71875
241.6875,0.71875
242.40625,0.71875
243.1171875,0.7109375
243.8359375,0.71875
244.53125,0.6953125
245.2421875,0.7109375
245.953125,0.7109375
246.6875,0.734375
247.421875,0.734375
248.1484375,0.7265625
248.8671875,0.71875
249.5625,0.6953125
250.234375,0.671875
250.9140625,0.6796875
251.578125,0.6640625
252.25,0.671875
252.9296875,0.6796875
253.609375,0.6796875
254.28125,0.671875
254.9375,0.65625
255.5859375,0.6484375
256.265625,0.6796875
256.9140625,0.6484375
257.6015625,0.6875
258.2890625,0.6875
258.71875,0.4296875
259.5,0.78125
260.1875,0.6875
260.8828125,0.6953125
261.5703125,0.6875
262.2734375,0.703125
263.0078125,0.734375
263.7265625,0.71875
264.46875,0.7421875
265.2265625,0.7578125
265.984375,0.7578125
266.7265625,0.7421875
267.4765625,0.75
268.203125,0.7265625
268.921875,0.71875
269.65625,0.734375
270.3984375,0.7421875
271.1171875,0.71875
271.859375,0.7421875
272.5859375,0.7265625
273.2890625,0.703125
274,0.7109375
274.7265625,0.7265625
275.46875,0.7421875
276.21875,0.75
276.9609375,0.7421875
277.6796875,0.71875
278.375,0.6953125
279.0859375,0.7109375
279.8125,0.7265625
280.5546875,0.7421875
281.3046875,0.75
282.0234375,0.71875
282.7578125,0.734375
283.4765625,0.71875
284.203125,0.7265625
284.6640625,0.4609375
285.375,0.7109375
286.0546875,0.6796875
286.7109375,0.65625
287.3671875,0.65625
288,0.6328125
288.46875,0.46875
289.2734375,0.8046875
289.921875,0.6484375
290.6015625,0.6796875
291.34375,0.7421875
292.5859375,1.2421875
293.3125,0.7265625
294.0234375,0.7109375
294.703125,0.6796875
295.3828125,0.6796875
296.0546875,0.671875
296.7265625,0.671875
297.4375,0.7109375
297.8828125,0.4453125
298.6640625,0.78125
299.375,0.7109375
300.0859375,0.7109375
300.5625,0.4765625
301.296875,0.734375
302.0234375,0.7265625
302.75,0.7265625
303.515625,0.765625
304.2890625,0.7734375
305.0625,0.7734375
305.8828125,0.8203125
306.6875,0.8046875
307.4765625,0.7890625
308.234375,0.7578125
308.9765625,0.7421875
309.6875,0.7109375
310.3984375,0.7109375
311.078125,0.6796875
311.7421875,0.6640625
312.1796875,0.4375
312.8984375,0.71875
313.5546875,0.65625
314.21875,0.6640625
314.921875,0.703125
315.625,0.703125
316.3359375,0.7109375
317.0859375,0.75
317.8828125,0.796875
318.6953125,0.8125
319.484375,0.7890625
319.9453125,0.4609375
320.7421875,0.796875
321.484375,0.7421875
322.1953125,0.7109375
322.875,0.6796875
323.5546875,0.6796875
324.2109375,0.65625
324.921875,0.7109375
325.671875,0.75
326.4609375,0.7890625
327.28125,0.8203125
328.1015625,0.8203125
328.8828125,0.78125
329.609375,0.7265625
330.328125,0.71875
331.0078125,0.6796875
331.6640625,0.65625
332.3125,0.6484375
332.9609375,0.6484375
333.609375,0.6484375
334.28125,0.671875
334.9765625,0.6953125
335.6640625,0.6875
336.3515625,0.6875
337.03125,0.6796875
337.6953125,0.6640625
338.375,0.6796875
339.0859375,0.7109375
339.8046875,0.71875
340.5546875,0.75
341.2890625,0.734375
342.0390625,0.75
342.7578125,0.71875
343.484375,0.7265625
344.203125,0.71875
344.9296875,0.7265625
345.640625,0.7109375
346.3671875,0.7265625
347.0859375,0.71875
347.8125,0.7265625
348.5546875,0.7421875
349.3046875,0.75
350.046875,0.7421875
350.8125,0.765625
351.5625,0.75
352.296875,0.734375
353.03125,0.734375
353.7421875,0.7109375
354.46875,0.7265625
355.1953125,0.7265625
355.9296875,0.734375
356.65625,0.7265625
357.3828125,0.7265625
358.125,0.7421875
358.859375,0.734375
359.5859375,0.7265625
360.3203125,0.734375
361.03125,0.7109375
361.7578125,0.7265625
362.484375,0.7265625
363.203125,0.71875
363.8984375,0.6953125
364.6171875,0.71875
365.3671875,0.75
366.1171875,0.75
366.8515625,0.734375
367.5625,0.7109375
368.2734375,0.7109375
369.0078125,0.734375
369.75,0.7421875
370.4921875,0.7421875
370.9609375,0.46875
371.75,0.7890625
372.4765625,0.7265625
373.2109375,0.734375
373.921875,0.7109375
374.6171875,0.6953125
375.2890625,0.671875
375.9375,0.6484375
376.5859375,0.6484375
377.2421875,0.65625
377.90625,0.6640625
378.65625,0.75
379.3984375,0.7421875
380.1484375,0.75
380.890625,0.7421875
381.625,0.734375
382.34375,0.71875
383.0390625,0.6953125
383.703125,0.6640625
384.3671875,0.6640625
385.015625,0.6484375
385.6640625,0.6484375
386.3125,0.6484375
386.953125,0.640625
387.6484375,0.6953125
388.3671875,0.71875
389.1171875,0.75
389.859375,0.7421875
390.5859375,0.7265625
391.3125,0.7265625
392.0078125,0.6953125
392.7109375,0.703125
393.3828125,0.671875
394.078125,0.6953125
394.7578125,0.6796875
395.453125,0.6953125
396.125,0.671875
396.8203125,0.6953125
397.5,0.6796875
398.203125,0.703125
398.9140625,0.7109375
399.6015625,0.6875
400.1171875,0.515625
401.0078125,0.890625
401.6796875,0.671875
402.359375,0.6796875
403.0390625,0.6796875
403.7109375,0.671875
404.3828125,0.671875
405.0625,0.6796875
405.71875,0.65625
406.4453125,0.7265625
407.1796875,0.734375
407.9453125,0.765625
408.6953125,0.75
409.4296875,0.734375
410.1328125,0.703125
410.8125,0.6796875
411.4765625,0.6640625
412.125,0.6484375
412.7578125,0.6328125
413.4140625,0.65625
414.078125,0.6640625
414.7578125,0.6796875
415.4609375,0.703125
416.1484375,0.6875
416.8203125,0.671875
417.4921875,0.671875
418.1328125,0.640625
418.7734375,0.640625
419.4140625,0.640625
420.0703125,0.65625
420.71875,0.6484375
421.390625,0.671875
