time,rr
2,1
3,1
4,1
5,1
6,1
16,10
17,1
18,1
19,1
20,1
31.5703125,11.5703125
31.9921875,0.421875
32.6328125,0.640625
32.984375,0.3515625
33.6953125,0.7109375
34.265625,0.5703125
35,0.734375
35.8671875,0.8671875
36.9375,1.0703125
37.9453125,1.0078125
39,1.0546875
39.984375,0.984375
41,1.015625
42,1
42.2890625,0.2890625
42.9921875,0.703125
43.3515625,0.359375
43.9921875,0.640625
44.4375,0.4453125
45,0.5625
45.5,0.5
46,0.5
46.59375,0.59375
46.9765625,0.3828125
47.6640625,0.6875
48,0.3359375
48.7421875,0.7421875
49,0.2578125
50,1
50.9765625,0.9765625
51.9375,0.9609375
53,1.0625
53.984375,0.984375
54.9921875,1.0078125
55.953125,0.9609375
56.2890625,0.3359375
57,0.7109375
57.3828125,0.3828125
58,0.6171875
58.4609375,0.4609375
58.9921875,0.53125
59.5859375,0.59375
60,0.4140625
60.703125,0.703125
61.796875,1.09375
62.90625,1.109375
64.0390625,1.1328125
65.1328125,1.09375
66.234375,1.1015625
67.28125,1.046875
68.375,1.09375
69.4765625,1.1015625
70.6328125,1.15625
71.6796875,1.046875
72.703125,1.0234375
73.7421875,1.0390625
74.78125,1.0390625
75.84375,1.0625
76.8828125,1.0390625
77.96875,1.0859375
79.0390625,1.0703125
80.1015625,1.0625
81,0.8984375
82.3828125,1.3828125
83.4453125,1.0625
84.515625,1.0703125
85.609375,1.09375
86.703125,1.09375
87.7265625,1.0234375
88.8203125,1.09375
89.859375,1.0390625
90.921875,1.0625
91.984375,1.0625
93.046875,1.0625
94.1015625,1.0546875
95.15625,1.0546875
96.21875,1.0625
97.296875,1.078125
98.34375,1.046875
99.4140625,1.0703125
100.484375,1.0703125
101.515625,1.03125
102.578125,1.0625
103.65625,1.078125
104.78125,1.125
105.7734375,0.9921875
106.8125,1.0390625
107.8046875,0.9921875
108.8359375,1.03125
109.828125,0.9921875
110.8515625,1.0234375
111.875,1.0234375
112.90625,1.03125
113.9140625,1.0078125
114.96875,1.0546875
116.03125,1.0625
117.109375,1.078125
118.2109375,1.1015625
119.296875,1.0859375
120.390625,1.09375
121.4765625,1.0859375
122.5234375,1.046875
123.59375,1.0703125
124.65625,1.0625
125.71875,1.0625
126.7890625,1.0703125
127.0546875,0.265625
127.8515625,0.796875
128.890625,1.0390625
129.9375,1.046875
130.984375,1.046875
132,1.015625
133,1
134,1
135,1
135.9921875,0.9921875
136.2421875,0.25
137,0.7578125
137.3046875,0.3046875
138.3671875,1.0625
